_id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
686e082f2a3a3e8156b55640,60000,1,2,2,24,2,0,0,0,0,0,27019,25100,21023,16973,12410,11944,1686,2000,1000,1000,6000,5000,1
686e082f2a3a3e8156b55445,50000,2,2,1,30,0,0,0,0,0,-1,42326,19067,7690,8322,5522,1522,1500,1500,1000,200,2000,50000,0
686e082f2a3a3e8156b53bff,100000,2,2,1,42,2,2,0,0,0,0,91534,88637,90169,84714,69482,70226,0,4458,2973,2606,2696,2695,1
686e082f2a3a3e8156b55c15,180000,2,1,1,44,0,0,0,0,0,0,138701,140009,143053,145695,143705,133883,5100,5297,5128,4869,4960,5177,0
686e082f2a3a3e8156b51c15,260000,2,1,2,28,0,0,0,0,0,0,187068,193245,204730,246985,240543,227725,10360,60000,100008,10000,11700,5000,1
686e082f2a3a3e8156b55dc8,420000,2,2,1,38,0,-1,-1,-1,-1,-1,56107,53309,-11,51555,2093,5773,53400,0,51566,2093,5773,2984,0
686e082f2a3a3e8156b507d8,30000,1,1,2,38,1,2,0,0,0,2,24172,23497,24817,25602,26535,26947,0,1715,1500,1500,1000,4670,0
686e082f2a3a3e8156b55256,240000,2,1,2,28,0,0,0,0,0,0,192551,236772,201463,187916,149293,150614,100050,10000,7000,10040,7000,6000,0
686e082f2a3a3e8156b52ff3,20000,1,2,1,38,1,2,2,2,2,2,9599,9296,11813,11327,12137,11799,0,2676,0,1000,0,582,0
686e082f2a3a3e8156b534a4,170000,1,1,1,39,-2,-2,-2,-2,-2,-2,0,0,905,0,0,0,0,905,0,0,0,0,0
686e082f2a3a3e8156b55254,140000,2,3,1,48,0,0,-1,0,0,0,143650,0,139067,93325,94256,97009,0,139067,4263,3376,4274,4635,0
686e082f2a3a3e8156b552b7,210000,2,2,1,30,0,0,0,0,0,0,158805,159093,153056,140518,70901,72539,5404,6230,5696,2328,2567,2531,0
686e082f2a3a3e8156b54354,200000,2,1,2,25,0,-1,-1,-1,-2,-2,136435,105,99230,92388,18758,0,105,99230,10038,18758,0,0,0
686e082f2a3a3e8156b5458f,330000,2,1,2,31,-1,-1,-1,-1,-1,-1,3437,7525,32096,1665,166,0,7565,32096,1665,166,0,16705,0
686e082f2a3a3e8156b4f006,50000,1,1,2,32,-1,0,0,0,0,-2,23974,24131,25326,25775,0,0,1800,1900,1300,0,0,0,0
686e082f2a3a3e8156b524b9,300000,2,1,1,26,-1,-1,0,0,-1,-1,1946,2612,3408,1908,1108,530,2612,1914,0,1108,530,100,1
686e082f2a3a3e8156b52124,120000,2,2,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
686e082f2a3a3e8156b55ce3,460000,2,2,2,32,0,0,0,0,0,0,30506,26595,16712,15635,6965,7107,1568,1714,1000,1000,142,5000,0
686e082f2a3a3e8156b4f4d7,290000,2,1,2,24,-2,-2,-1,-1,-1,0,14931,15090,19239,4940,93332,96112,15090,19239,4975,96151,5500,4000,0
686e082f2a3a3e8156b541e7,60000,2,2,1,27,1,2,2,2,2,2,25547,24838,27725,26981,28921,29506,0,3300,0,2400,1200,1300,1
686e082f2a3a3e8156b508e7,110000,2,1,1,37,0,0,2,2,0,0,106658,111694,112131,108106,109798,107372,10800,3808,0,4000,5000,5000,0
686e082f2a3a3e8156b4fccc,120000,2,2,2,24,-1,-1,-1,-1,-1,-1,889,1742,1077,902,1077,1271,1742,1077,902,1077,1271,1595,0
686e082f2a3a3e8156b5340a,120000,1,1,2,28,-1,-1,-1,-1,0,0,4660,5929,1774,76528,73164,72721,6074,1774,119366,3484,2600,3000,0
686e082f2a3a3e8156b56369,150000,1,3,2,43,-1,-1,-1,-1,0,0,1683,1828,3502,8979,5190,0,1837,3526,8998,129,0,0,0
686e082f2a3a3e8156b55175,20000,2,1,2,24,2,0,0,0,0,0,18466,15946,16327,17970,18819,16642,1500,1500,2000,1000,1000,1000,1
686e082f2a3a3e8156b54736,140000,2,2,3,30,0,0,0,0,0,0,124288,123172,130095,122342,77536,80783,10000,18000,10000,10000,20000,15000,0
686e082f2a3a3e8156b547d0,90000,2,2,1,32,0,0,0,0,0,0,39664,24589,22677,20842,20545,20989,1657,1676,1554,805,846,651,0
686e082f2a3a3e8156b4f247,60000,2,2,3,39,1,-2,-2,-2,-2,-2,-1540,-1930,-2320,-1220,0,0,0,0,2000,2000,0,0,0
686e082f2a3a3e8156b54083,390000,1,2,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
686e082f2a3a3e8156b5354e,70000,1,2,1,45,2,0,0,0,0,0,68722,69693,70206,70032,50973,48529,3100,3000,3100,2000,1800,1700,0
686e082f2a3a3e8156b52329,20000,1,2,2,36,0,0,0,0,0,-2,15198,19590,18514,30382,0,0,5000,2000,1000,6000,0,0,1
686e082f2a3a3e8156b54a98,200000,2,2,1,31,-2,-2,-2,-2,-2,-2,2167,9003,1301,7066,3486,12191,9003,1301,7070,3688,12191,4760,0
686e082f2a3a3e8156b50202,60000,1,2,2,25,1,2,2,0,0,0,61514,61748,58583,28301,29301,14400,1800,0,600,1000,300,28154,0
686e082f2a3a3e8156b52f18,240000,1,2,2,29,0,0,0,0,0,0,230979,222096,220129,217549,204008,202268,7347,6830,6700,6400,6412,6549,0
686e082f2a3a3e8156b53855,250000,2,5,1,27,0,0,0,0,0,0,127786,60663,49181,34072,33419,33925,3729,1600,2000,1000,1100,900,0
686e082f2a3a3e8156b51830,270000,1,2,1,48,2,2,2,0,0,0,53624,67736,63082,73568,77642,73452,15018,0,20000,5000,10000,0,1
686e082f2a3a3e8156b50655,120000,2,3,2,32,0,0,0,0,0,0,67876,69903,71446,79589,81354,83044,3120,3300,10000,3200,3200,10000,0
686e082f2a3a3e8156b507f5,260000,2,1,2,36,-1,-1,-1,-1,-1,-1,10425,12722,4948,13100,10854,7537,2297,7256,13100,10854,7537,3710,0
686e082f2a3a3e8156b53e4f,330000,1,2,2,25,0,0,0,0,0,0,229229,227017,222040,218852,203312,196266,9520,8100,8500,7400,7200,7900,0
686e082f2a3a3e8156b508a2,30000,1,2,2,24,0,0,0,-1,-1,2,25063,22275,0,517,25420,24863,1545,0,1517,25420,0,980,0
686e082f2a3a3e8156b5018b,270000,2,1,2,31,-2,-2,-2,-2,-2,-2,973,417,1593,913,1471,1302,592,1593,913,1471,1302,7107,0
686e082f2a3a3e8156b540c6,240000,1,2,1,37,1,2,0,0,0,0,211808,208892,213637,216754,219276,223920,2000,9600,8500,6500,6500,7520,0
686e082f2a3a3e8156b53649,20000,2,1,2,26,1,2,2,2,2,2,18194,19043,18451,19961,19229,19694,1446,0,1956,0,651,0,1
686e082f2a3a3e8156b543fd,280000,2,2,1,27,0,0,2,2,2,2,109392,128447,131053,132418,134038,136939,21000,6150,5000,5300,5200,5250,0
686e082f2a3a3e8156b51134,20000,1,3,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
686e082f2a3a3e8156b4fb34,210000,2,2,2,27,-1,-1,-1,0,0,2,5353,280,4609,4703,6324,1621,280,4609,94,1621,0,32,0
686e082f2a3a3e8156b4f1f2,160000,2,3,1,51,-1,2,-1,-1,-1,-1,2000,1000,2125,2125,1000,2125,0,2125,2125,1000,2125,23250,0
686e082f2a3a3e8156b4eea5,60000,2,2,2,26,2,2,2,2,2,0,56685,55208,59175,60218,55447,55305,0,5000,2511,6,3000,3000,0
686e082f2a3a3e8156b54b01,50000,2,3,2,59,0,0,0,0,2,2,50761,50185,59509,31495,30552,29556,2500,2600,6000,1300,0,1300,0
686e082f2a3a3e8156b54495,100000,2,2,2,29,0,0,0,-1,-1,-1,7815,11139,3708,2180,1949,717,5000,1000,2180,1949,717,39000,0
686e082f2a3a3e8156b4fff0,120000,2,2,2,25,0,0,0,0,-1,-1,5259,4290,5192,380,441,425,1290,1261,300,441,425,989,0
686e082f2a3a3e8156b4f149,230000,1,1,2,29,0,0,2,2,2,0,40732,44563,42804,44020,41278,34672,5000,0,3000,0,3000,3000,0
686e082f2a3a3e8156b5565b,50000,1,1,2,24,0,0,2,0,0,0,30011,35743,34435,30859,27429,24222,7000,416,3000,3000,3000,3000,0
686e082f2a3a3e8156b50805,20000,1,2,2,24,1,3,2,2,3,2,7719,7455,7187,8367,7945,7669,0,0,1300,0,0,1000,0
686e082f2a3a3e8156b547b2,30000,2,2,1,43,0,0,0,2,2,2,13135,14150,17210,16636,17908,17482,1240,3300,0,1548,0,637,0
686e082f2a3a3e8156b4fc0e,220000,2,2,1,28,5,6,5,4,3,2,216435,219973,215959,210438,207114,210491,8355,1000,0,0,6800,97,1
686e082f2a3a3e8156b52c56,200000,2,2,2,27,1,2,-1,-1,-1,-1,18354,9000,9306,9306,9000,9000,0,9306,9306,9000,9000,9300,0
686e082f2a3a3e8156b4f675,250000,1,1,1,71,0,0,0,0,0,0,177484,177946,159849,145461,141487,147705,6243,5446,4721,4385,7805,200,0
686e082f2a3a3e8156b52ae4,190000,1,2,2,39,0,0,0,0,0,0,146224,149289,152886,156273,159800,162570,5500,6000,6000,6000,6000,6000,0
686e082f2a3a3e8156b56325,20000,1,2,2,42,0,0,2,0,0,0,10690,15027,14503,15238,14838,15141,4854,0,1400,0,303,0,0
686e082f2a3a3e8156b5039a,200000,2,3,1,30,-1,-1,2,-1,-1,-1,1120,1100,740,740,890,740,1100,0,740,890,740,740,0
686e082f2a3a3e8156b557e7,280000,1,1,2,37,-1,-1,-1,-1,-1,-1,1695,5827,10190,2355,3612,586,6644,10200,2355,3612,4248,0,0
686e082f2a3a3e8156b559bd,80000,1,1,2,56,0,0,0,0,0,0,89088,83558,84848,63373,20324,23749,3400,2983,1501,5000,5000,5000,1
686e082f2a3a3e8156b4f52b,120000,2,1,2,28,-2,-2,-2,-2,-2,-2,-8,2046,0,409,872,1539,2054,0,409,872,1539,580,0
686e082f2a3a3e8156b52d04,50000,2,2,1,35,0,0,0,0,0,0,40506,41742,43157,14510,14963,16580,5000,3000,2000,500,2000,5000,0
686e082f2a3a3e8156b53ee0,140000,1,2,1,48,0,0,0,0,0,0,131959,117153,109570,100086,76125,77720,4153,3965,3211,2772,2817,3211,0
686e082f2a3a3e8156b535da,60000,2,2,2,24,0,0,0,0,0,0,54216,55313,56127,57149,53721,54703,2000,2100,2000,2100,2000,2153,0
686e082f2a3a3e8156b52224,110000,2,2,1,32,1,2,0,0,0,0,75505,73740,75231,76265,77860,79251,0,3313,2879,2976,2839,2935,1
686e082f2a3a3e8156b5359d,330000,1,3,1,56,-1,-1,2,-1,-1,0,360,1499,360,360,7143,5725,1499,0,360,7143,3000,2383,0
686e082f2a3a3e8156b55486,200000,2,1,2,32,-1,-1,-1,-1,0,-1,4640,17950,13056,2500,500,500,18116,13113,2522,0,500,500,0
686e082f2a3a3e8156b521d3,260000,2,2,1,40,-1,-1,-1,-1,-1,-1,148,359,397,208,790,2788,360,398,208,792,2788,3675,0
686e082f2a3a3e8156b5173d,380000,2,1,1,37,0,0,0,0,0,0,452092,442041,446224,419943,420016,426622,17400,16672,14088,14500,14700,14671,0
686e082f2a3a3e8156b4fae1,120000,2,1,1,41,0,0,0,0,0,0,118847,113190,114113,111593,112533,111672,5000,6000,5000,5000,5000,5000,0
686e082f2a3a3e8156b4f15d,400000,1,1,2,37,-1,-1,-1,-1,-2,-1,385,12695,1290,0,0,3058,13032,1290,0,0,3058,3768,0
686e082f2a3a3e8156b54879,80000,2,2,2,30,-1,-1,-1,-1,-1,0,5919,5545,2154,583,11381,9508,5548,2154,583,11381,190,74,0
686e082f2a3a3e8156b4f72a,180000,1,1,1,37,-1,0,0,0,0,0,121915,116093,99267,74324,47642,37957,7416,7038,7000,6000,5000,5000,0
686e082f2a3a3e8156b502f8,160000,2,2,2,24,0,0,0,0,0,0,13038,158725,155808,98160,99057,100984,155000,5000,5000,3537,5000,4000,0
686e082f2a3a3e8156b56238,110000,1,1,2,29,0,0,0,0,0,0,47982,43735,41840,40199,39612,27926,1809,2012,1504,1502,1514,1007,0
686e082f2a3a3e8156b5450f,160000,2,1,2,28,-2,-2,-2,-2,-2,-2,316,1599,2328,1798,1000,1442,1617,2378,1798,1000,1442,0,0
686e082f2a3a3e8156b51289,140000,2,2,1,30,0,0,2,4,3,2,106298,111040,122612,120270,118091,122963,6451,15000,1100,0,7000,0,1
686e082f2a3a3e8156b540a6,200000,1,1,1,42,2,2,2,2,2,2,168289,172001,175281,177895,180078,184048,8000,7500,7000,6600,7000,7100,0
686e082f2a3a3e8156b51e14,80000,1,1,2,25,0,0,0,-1,0,0,20708,26286,18209,5471,6896,9506,6545,8807,5500,4000,3500,1000,0
686e082f2a3a3e8156b53e8a,210000,1,2,2,31,0,0,0,0,0,0,30785,29242,29883,30447,30803,29820,1472,1509,1469,1221,1100,1252,0
686e082f2a3a3e8156b5360f,30000,2,1,2,24,-2,-2,-2,-2,-2,-2,0,0,0,745,0,0,0,0,745,0,0,930,0
686e082f2a3a3e8156b552a9,50000,2,3,1,45,1,2,0,0,0,0,49768,47191,49422,49586,30023,28373,0,3000,1500,5000,2000,2000,0
686e082f2a3a3e8156b54e82,140000,1,1,1,36,0,0,0,0,0,0,127496,128675,131640,134183,91772,94290,5000,5041,5000,4000,4000,4000,0
686e082f2a3a3e8156b541c4,450000,1,1,1,53,-1,-1,-1,-1,-1,-1,17530,3873,3119,8970,1323,11990,3885,3128,9008,1323,12008,214,0
686e082f2a3a3e8156b53752,30000,2,2,2,26,0,0,0,0,0,0,27110,27460,29710,29452,11124,0,1455,3623,2000,1038,0,0,1
686e082f2a3a3e8156b4f6f1,60000,2,2,2,29,0,0,0,0,0,0,53274,54093,53111,50568,47791,45421,2591,2109,1705,2010,2000,1523,0
686e082f2a3a3e8156b54f4d,390000,1,2,1,48,0,0,0,0,0,0,32708,34849,34370,4968,5595,5318,3000,1500,1000,1004,2003,5407,0
686e082f2a3a3e8156b4fa27,160000,1,2,2,26,0,0,0,0,-1,0,25060,24306,17671,22121,40835,37471,8026,7804,7730,67296,1340,1280,0
686e082f2a3a3e8156b50383,20000,2,3,1,36,1,2,0,0,0,0,17216,17541,18300,19100,2200,0,900,1200,1000,100,0,0,0
686e082f2a3a3e8156b5271f,240000,2,2,1,39,4,3,2,2,2,2,47739,46712,45660,48905,47993,52015,0,0,4000,0,5000,2000,1
686e082f2a3a3e8156b555af,50000,2,2,1,54,0,0,0,0,0,0,50566,49717,49661,49581,49550,48871,2102,2013,1747,2012,2000,5900,0
686e082f2a3a3e8156b52739,280000,1,1,1,50,3,5,4,3,2,0,327918,321476,314931,176439,154010,134334,0,0,500,0,6267,2257,0
686e082f2a3a3e8156b53603,30000,2,1,2,23,0,0,0,0,-1,-1,20958,12186,5754,5070,759,2480,1092,1109,1000,759,2480,0,1
686e082f2a3a3e8156b54986,270000,2,1,2,34,0,0,0,0,0,0,126642,127741,132405,131241,127080,122213,4500,7028,4728,5037,4530,5000,0
686e082f2a3a3e8156b4ff38,370000,1,2,1,33,1,-2,-2,-1,2,2,0,0,0,361,211,3659,0,0,422,0,3448,0,0
686e082f2a3a3e8156b4f680,80000,2,2,1,44,0,0,0,0,0,0,76992,73036,17576,5616,25439,25833,2000,1000,4554,21000,1000,1000,0
686e082f2a3a3e8156b50625,70000,2,2,1,27,2,0,0,0,0,0,76062,73367,70935,52943,50971,50681,3000,3500,5450,5900,3100,2650,1
686e082f2a3a3e8156b5627b,210000,1,1,2,40,1,2,0,0,0,0,65568,67501,52620,7379,9083,10766,3700,2700,1300,2000,2000,16000,0
686e082f2a3a3e8156b555d5,60000,2,2,2,57,0,0,2,0,0,0,44041,46810,45781,48814,49802,51034,3810,0,3814,1802,2034,4459,1
686e082f2a3a3e8156b4f9fd,20000,1,2,2,25,0,0,0,0,0,0,15006,16166,17160,16760,16760,0,1406,1400,0,0,0,0,0
686e082f2a3a3e8156b505c3,210000,2,1,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
686e082f2a3a3e8156b519f9,120000,2,2,2,28,-1,-1,-1,-1,-1,-1,4174,3821,1113,390,390,14613,3821,1113,390,390,14613,770,0
686e082f2a3a3e8156b5482a,220000,2,2,1,40,-1,-1,-1,-1,0,0,1129,227,0,13137,13637,9744,227,0,13137,1500,214,0,0
686e082f2a3a3e8156b53ccc,230000,2,1,1,36,-2,-2,-2,-2,-2,-2,928,282,282,2427,282,282,282,282,2427,282,282,1886,0
686e082f2a3a3e8156b53e7a,50000,1,2,2,27,2,2,0,0,0,0,43063,41932,38411,30659,30963,30505,0,1600,1712,1016,2500,0,1
686e082f2a3a3e8156b527da,340000,2,1,2,29,-1,-1,-1,2,0,0,2688,11432,12411,9119,29280,23093,11486,12824,10,29047,6153,3523,0
686e082f2a3a3e8156b53a48,220000,2,3,2,43,0,0,0,0,0,0,223022,215787,220680,219459,177765,175238,7750,8397,7349,6518,7000,7000,0
686e082f2a3a3e8156b55b0e,20000,2,2,2,23,3,2,2,2,2,2,12508,12015,14459,14498,14029,15179,0,2955,597,0,1473,0,1
686e082f2a3a3e8156b5342c,50000,1,2,1,29,3,2,2,4,4,4,400,400,400,400,400,400,0,0,0,0,0,0,0
686e082f2a3a3e8156b54218,230000,2,1,2,26,0,0,0,0,0,0,166511,159766,142435,136502,122572,110839,6722,6500,6020,4056,4000,4500,0
686e082f2a3a3e8156b549c1,200000,2,2,1,40,-2,-2,-2,-2,-2,-2,531,0,2358,2477,958,11312,0,2358,2477,958,11312,0,0
686e082f2a3a3e8156b556f6,220000,1,1,2,32,0,0,0,0,0,0,100226,102103,103701,103673,99429,93487,5200,5500,4700,4000,4000,4000,0
686e082f2a3a3e8156b53568,230000,1,1,1,53,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
686e082f2a3a3e8156b52b09,180000,1,1,2,33,0,0,0,2,0,0,3060,1854,3238,2106,1510,1746,1000,2500,0,1000,500,930,0
686e082f2a3a3e8156b55ac2,230000,2,1,2,25,-2,-2,-2,-2,-2,-2,264,264,264,264,264,264,264,264,264,264,264,264,0
686e082f2a3a3e8156b53078,190000,1,3,1,50,0,0,0,0,2,0,102648,106410,108770,115325,112063,114484,5400,5491,9800,0,4300,8700,0
686e082f2a3a3e8156b552d1,360000,2,1,2,30,-1,-1,-1,0,0,0,13861,7795,4489,10218,6509,15156,7884,4808,10044,4006,10046,12087,0
686e082f2a3a3e8156b55a71,30000,2,2,2,25,0,0,0,0,0,-2,15493,16427,17379,23100,0,0,1500,1279,10000,0,0,0,0
686e082f2a3a3e8156b561cf,260000,1,3,1,43,0,0,0,0,0,0,205599,151040,150917,152447,123771,126472,6000,7500,6000,4300,4500,4500,0
686e082f2a3a3e8156b50106,500000,1,3,3,53,0,0,0,0,0,0,415022,421996,426103,125218,126650,114473,12602,11000,4711,6000,11000,10000,0
686e082f2a3a3e8156b553eb,200000,2,1,2,28,-1,-1,-1,-1,-1,-1,6023,3621,2659,1708,1629,13037,3632,2659,1708,1629,13037,450,0
686e082f2a3a3e8156b5391b,110000,2,2,1,35,0,0,0,0,0,0,6137,7040,3861,4869,4966,5070,1053,1073,1081,178,184,185,1
686e082f2a3a3e8156b510a5,80000,2,1,2,25,1,2,0,0,2,2,5999,5758,7039,7595,7053,7082,0,1416,943,100,443,0,1
686e082f2a3a3e8156b51dde,220000,2,1,1,54,1,-2,-1,-1,-1,-1,0,0,788,0,349,600,0,788,0,349,600,0,0
686e082f2a3a3e8156b50e3d,80000,1,2,2,43,0,0,0,0,0,0,78144,78940,80238,50642,50533,50758,3318,3463,1600,1770,50000,1753,0
686e082f2a3a3e8156b546b1,500000,2,2,1,38,0,0,0,0,0,0,80460,79689,74664,70270,66053,63924,3527,3030,3028,2513,2100,2524,0
686e082f2a3a3e8156b54d1e,190000,1,1,2,30,0,0,0,0,0,0,138429,141192,144484,148760,48776,49853,4555,5058,6489,1602,1716,2286,0
686e082f2a3a3e8156b51bc5,290000,1,1,1,38,-2,-2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,0
686e082f2a3a3e8156b514dd,160000,2,2,1,38,0,0,0,0,2,2,105313,109030,109731,116452,114481,121885,5416,4002,8565,0,9502,0,0
686e082f2a3a3e8156b54def,130000,1,1,2,27,-1,-1,-1,-1,-1,0,2881,670,1919,3671,13861,21782,670,1919,3671,13861,10000,5235,0
686e082f2a3a3e8156b50ded,50000,2,2,2,32,0,0,2,0,0,0,40253,40757,33922,30097,29013,28167,5806,6,1000,1000,1200,1100,0
686e082f2a3a3e8156b4f24b,50000,2,3,2,23,0,0,0,0,0,0,43979,33403,20879,18573,17318,17936,2000,2000,2000,1000,1000,2800,0
686e082f2a3a3e8156b506b3,200000,2,3,1,38,0,0,0,0,0,0,97584,75187,72556,63524,49914,18068,3600,2500,3000,2000,2000,2000,0
686e082f2a3a3e8156b4ff93,210000,2,3,2,56,0,-1,-1,-1,-1,0,27316,15316,15316,15623,11090,15316,15316,15316,15623,11090,10000,76826,0
686e082f2a3a3e8156b4fb65,90000,2,2,2,41,-1,0,0,0,0,0,48276,47820,46602,47141,16114,15825,2281,1219,1164,556,595,480,0
686e082f2a3a3e8156b51be4,290000,2,2,2,39,0,0,0,0,0,0,228342,235380,240049,107993,110691,50143,10600,10200,4000,4534,2670,700,1
686e082f2a3a3e8156b507f6,100000,1,2,2,26,2,2,2,2,-2,-2,89296,101755,90684,23000,25000,0,14002,560,0,2000,0,53528,0
686e082f2a3a3e8156b54f94,150000,1,1,2,41,-1,2,-1,-1,-1,-1,1980,990,990,990,990,1980,0,990,990,990,1980,0,0
686e082f2a3a3e8156b54132,120000,1,2,2,35,0,0,0,0,0,0,90972,93452,95943,99340,101783,104929,4000,4000,5000,5000,5000,3400,0
686e082f2a3a3e8156b4f372,80000,1,2,1,41,-2,-2,-2,-2,-2,-1,3153,1013,0,0,2115,4264,1013,0,0,2115,4264,0,0
686e082f2a3a3e8156b51ac1,50000,2,2,2,32,1,2,0,0,0,0,49340,48297,49255,8838,9011,9872,0,3000,1000,1000,1000,1000,0
686e082f2a3a3e8156b5362b,30000,2,1,2,22,0,0,2,0,0,-1,28000,30463,29697,29760,21061,1894,3703,0,1000,421,1894,5514,0
686e082f2a3a3e8156b50f75,10000,2,2,2,22,0,0,0,0,0,0,10063,8632,8775,7092,7410,7311,1194,1027,176,1253,2311,3101,0
686e082f2a3a3e8156b54582,130000,2,2,1,25,0,-1,-1,-1,0,0,61223,4003,3223,23264,20582,18182,4003,3223,43264,2000,1000,2000,0
686e082f2a3a3e8156b53354,70000,2,1,1,35,2,2,2,2,2,2,51143,53185,55030,56530,55027,58461,3500,3300,3000,0,4500,2500,1
686e082f2a3a3e8156b54bcb,70000,1,2,1,26,1,2,0,0,0,0,8587,9386,9456,9528,7481,7794,1100,1178,1250,300,400,250,0
686e082f2a3a3e8156b52659,180000,2,1,1,33,-1,-1,2,-1,-1,2,13999,17829,6608,17087,17993,8662,4176,65,17087,2013,23,32852,0
686e082f2a3a3e8156b53911,350000,2,1,2,36,-2,-2,-2,-2,-2,-2,3272,6968,0,0,0,0,7008,0,0,0,0,0,0
686e082f2a3a3e8156b508da,70000,2,1,2,29,0,0,0,0,0,0,62870,63992,64720,66031,67459,69171,2134,1600,1587,1700,2000,1900,0
686e082f2a3a3e8156b50b3f,260000,2,2,2,45,0,0,0,0,0,0,207977,207713,197120,198815,201007,205181,9000,7009,7000,8000,8000,8000,0
686e082f2a3a3e8156b54cae,140000,1,1,2,30,0,0,0,0,0,0,132970,136435,138696,139673,141573,140474,6334,6600,5500,4821,5188,5600,0
686e082f2a3a3e8156b5575a,290000,1,1,2,40,0,0,0,0,0,0,135527,134414,140607,131933,135606,132906,8000,10000,5000,6000,4700,5000,0
686e082f2a3a3e8156b5248f,50000,1,2,1,41,0,0,0,0,-1,0,50220,50756,49966,523,18450,18478,2055,1000,523,18868,806,968,0
686e082f2a3a3e8156b5532d,300000,2,3,1,37,1,-2,-1,-1,0,0,43459,26115,26283,16624,6316,8394,26137,26443,16624,6166,8078,25763,0
686e082f2a3a3e8156b525f6,230000,2,1,1,34,0,0,0,0,0,0,124824,102327,103506,100554,103929,107780,10001,5000,4500,5000,6500,4300,0
686e082f2a3a3e8156b561e0,50000,1,2,2,37,5,4,3,2,0,0,19859,19268,18687,17956,17710,18710,0,0,0,354,1000,1000,0
686e082f2a3a3e8156b55bbf,310000,2,1,2,29,0,-1,0,-1,-1,-1,8454,14570,21897,4316,771,2888,14581,11139,15347,793,7390,1436,0
686e082f2a3a3e8156b53cd5,100000,2,2,2,42,0,0,0,0,0,0,117464,81625,81815,78927,77418,74657,2962,2986,2807,2686,2767,2909,1
686e082f2a3a3e8156b50b82,130000,2,5,1,32,0,-1,-1,0,0,0,3275,376,17055,14693,14855,14817,376,17055,575,449,1000,339,0
686e082f2a3a3e8156b543f9,160000,2,3,2,28,-1,-1,-1,-1,-1,-1,408,99,99,398,99,569,99,99,398,99,569,751,0
686e082f2a3a3e8156b5160a,500000,2,1,1,38,0,0,0,0,0,0,238708,313903,323841,319331,316208,304388,90012,28000,15000,9494,108914,18200,0
686e082f2a3a3e8156b4f183,420000,1,2,1,34,0,0,0,0,0,0,88948,79783,80575,92982,98502,103200,30000,10575,15000,10000,10000,20000,0
686e082f2a3a3e8156b523d8,120000,2,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,150,0,0,0,0,150,974,0
686e082f2a3a3e8156b50d59,20000,2,2,2,34,0,0,0,0,0,0,19727,20330,20199,19609,19957,2361,2000,1200,0,348,0,420,0
686e082f2a3a3e8156b5488a,30000,2,5,1,33,0,0,0,0,0,0,25083,25244,26286,26458,26668,28195,1406,1838,1400,1000,2342,1000,0
686e082f2a3a3e8156b527a0,20000,1,2,2,28,2,2,2,2,2,2,12762,12272,14255,13729,14706,14320,0,2500,0,1200,0,1500,1
686e082f2a3a3e8156b526d4,60000,2,2,2,26,0,0,0,0,0,2,58452,52445,52974,54589,59518,60491,2500,2000,2500,6000,2100,0,0
686e082f2a3a3e8156b5144a,60000,1,2,1,42,0,0,0,0,0,0,49244,48310,41746,25488,26199,28200,2000,2000,1000,1501,3000,1500,0
686e082f2a3a3e8156b52065,60000,2,2,1,33,2,0,0,0,0,0,60099,60983,55595,54940,47959,29763,2500,2006,5000,2000,2000,0,1
686e082f2a3a3e8156b4fa08,140000,2,3,2,59,2,0,0,0,0,0,62042,63445,63729,63751,65421,68070,3000,2000,2000,2000,3000,3000,1
686e082f2a3a3e8156b531e0,50000,2,1,1,30,1,2,0,0,0,0,49061,46783,42977,36737,19865,16499,1406,2000,1317,700,599,604,1
686e082f2a3a3e8156b50000,200000,1,3,2,28,0,0,0,0,0,0,54663,46147,44095,25454,17651,18994,11000,3000,3000,2000,3000,10000,0
686e082f2a3a3e8156b52bb9,140000,2,2,2,27,2,2,3,2,0,0,137582,145941,142243,138383,131645,123840,12100,0,0,6000,5000,6000,0
686e082f2a3a3e8156b517aa,70000,2,2,2,24,0,0,0,0,0,2,68659,68259,14690,9980,15607,15209,3500,1400,700,6000,0,1000,0
686e082f2a3a3e8156b55b3a,340000,2,3,1,28,-1,-1,-1,0,0,-1,6780,3629,29052,50832,30272,11253,3629,29052,30000,5034,11253,86069,0
686e082f2a3a3e8156b5000c,350000,2,2,2,30,0,0,0,2,0,0,245211,255975,269446,219615,217851,222158,15000,20000,0,10000,8352,9500,0
